ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,max_air_temp,min_air_temp,min_grss_temp,min_conc_temp,max_air_temp_q,min_air_temp_q,min_grss_temp_q,min_conc_temp_q,max_air_temp_j,min_air_temp_j,min_grss_temp_j,min_conc_temp_j,meto_stmp_time,midas_stmp_etime
2012-01-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,3.6,1.9,1.1,6,6,6,6,NA,NA,NA,NA,2012-01-04 08:57:00,0.0
2012-01-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,5.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-04 20:58:00,0.0
2012-01-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,5.5,3.9,3.9,6,6,6,6,NA,NA,NA,NA,2012-01-05 09:00:00,0.0
2012-01-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-05 20:55:00,0.0
2012-01-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.4,1.9,-1.6,-1.8,6,6,6,6,NA,NA,NA,NA,2012-01-06 08:56:00,0.0
2012-01-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,2.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-06 20:54:00,0.0
2012-01-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,7.4,5.7,4.9,6,6,6,6,NA,NA,NA,NA,2012-01-07 09:02:00,0.0
2012-01-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-07 20:58:00,0.0
2012-01-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.2,7.6,6.6,6.2,6,6,6,6,NA,NA,NA,NA,2012-01-08 09:01:00,0.0
2012-01-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.5,7.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-08 20:58:00,0.0
2012-01-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,7.3,5.2,4.8,6,6,6,6,NA,NA,NA,NA,2012-01-09 08:57:00,0.0
2012-01-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-09 20:59:00,0.0
2012-01-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,3.7,0.8,1.1,6,6,6,6,NA,NA,NA,NA,2012-01-10 08:58:00,0.0
2012-01-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-10 21:05:00,0.0
2012-01-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,8.4,6.7,5.9,6,6,6,6,NA,NA,NA,NA,2012-01-11 08:55:00,0.0
2012-01-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.4,8.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-11 20:55:00,0.0
2012-01-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,8.6,7.2,6.5,6,6,6,6,NA,NA,NA,NA,2012-01-12 08:58:00,0.0
2012-01-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,4.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-12 20:56:00,0.0
2012-01-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,1.6,-0.6,-0.9,1006,6,6,6,NA,NA,NA,NA,2012-01-13 09:00:00,0.0
2012-01-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.7,1.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-13 20:54:00,0.0
2012-01-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.5,-1.6,-6.2,-4.0,6,6,6,6,NA,NA,NA,NA,2012-01-14 09:00:00,0.0
2012-01-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,-2.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-14 20:56:00,0.0
2012-01-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.8,-4.1,-8.1,-5.2,6,6,6,6,NA,NA,NA,NA,2012-01-15 08:57:00,0.0
2012-01-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.0,-0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-15 21:00:00,0.0
2012-01-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.6,-4.0,-8.4,-5.6,6,6,6,6,NA,NA,NA,NA,2012-01-16 09:03:00,0.0
2012-01-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.2,-2.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-16 20:59:00,0.0
2012-01-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.9,-3.1,-6.7,-4.6,6,6,6,6,NA,NA,NA,NA,2012-01-17 08:57:00,0.0
2012-01-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.3,-1.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-17 20:58:00,0.0
2012-01-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,1.3,-3.5,-2.7,6,6,6,6,NA,NA,NA,NA,2012-01-18 08:58:00,0.0
2012-01-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,6.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-18 20:56:00,0.0
2012-01-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.2,4.9,2.5,2.2,6,6,6,6,NA,NA,NA,NA,2012-01-19 09:03:00,0.0
2012-01-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,4.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-19 20:57:00,0.0
2012-01-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,2.4,0.3,0.2,6,6,6,6,NA,NA,NA,NA,2012-01-20 08:59:00,0.0
2012-01-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.0,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-20 20:56:00,0.0
2012-01-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,6.6,6.0,5.3,6,6,6,6,NA,NA,NA,NA,2012-01-21 09:00:00,0.0
2012-01-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.3,6.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-21 20:59:00,0.0
2012-01-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.8,5.1,4.0,3.4,6,6,6,6,NA,NA,NA,NA,2012-01-22 09:02:00,0.0
2012-01-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,5.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-22 20:58:00,0.0
2012-01-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.9,2.9,-0.1,0.1,6,6,6,6,NA,NA,NA,NA,2012-01-23 08:56:00,0.0
2012-01-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,2.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-23 20:54:00,0.0
2012-01-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.7,1.4,-2.9,-2.3,6,6,6,6,NA,NA,NA,NA,2012-01-24 08:58:00,0.0
2012-01-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.6,2.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-24 20:57:00,0.0
2012-01-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,4.3,4.1,4.0,6,6,6,6,NA,NA,NA,NA,2012-01-25 09:00:00,0.0
2012-01-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.7,8.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-25 20:56:00,0.0
2012-01-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,5.4,4.6,4.8,6,6,6,6,NA,NA,NA,NA,2012-01-26 08:59:00,0.0
2012-01-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-26 20:57:00,0.0
2012-01-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,1.8,0.3,-0.3,6,6,6,6,NA,NA,NA,NA,2012-01-27 08:58:00,0.0
2012-01-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,2.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-27 20:58:00,0.0
2012-01-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.9,1.0,-1.4,-0.5,6,6,6,6,NA,NA,NA,NA,2012-01-28 08:57:00,0.0
2012-01-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.6,1.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-28 21:04:00,0.0
2012-01-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.8,-0.6,-1.5,-1.6,6,6,6,6,NA,NA,NA,NA,2012-01-29 08:59:00,0.0
2012-01-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.0,-0.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-29 20:55:00,0.0
2012-01-30 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.6,0.5,-0.3,0.3,6,6,6,6,NA,NA,NA,NA,2012-01-30 08:55:00,0.0
2012-01-30 21:00:00,DCNN,2423,12,1,NCM,384,1011,4.1,0.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-30 20:55:00,0.0
2012-01-31 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.9,0.3,-1.4,-0.6,6,6,6,6,NA,NA,NA,NA,2012-01-31 08:59:00,0.0
2012-01-31 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.5,-1.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-01-31 20:58:00,0.0
2012-02-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.4,-2.9,-5.5,-4.7,6,6,6,6,NA,NA,NA,NA,2012-02-01 08:57:00,0.0
2012-02-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.9,-2.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-01 20:57:00,0.0
2012-02-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.3,-2.5,-6.9,-4.1,6,6,6,6,NA,NA,NA,NA,2012-02-02 09:04:00,0.0
2012-02-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.1,-0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-02 20:56:00,0.0
2012-02-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.6,-3.6,-6.0,-4.6,6,6,6,6,NA,NA,NA,NA,2012-02-03 09:03:00,0.0
2012-02-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,1.9,-3.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-03 20:56:00,0.0
2012-02-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,-1.3,-6.3,-8.3,-6.8,6,6,6,6,NA,NA,NA,NA,2012-02-04 08:56:00,0.0
2012-02-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,0.2,-4.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-04 20:59:00,0.0
2012-02-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.5,-1.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-05 09:01:00,0.0
2012-02-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,0.6,-4.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-05 21:02:00,0.0
2012-02-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.9,-3.1,-5.4,-4.2,6,6,6,6,NA,NA,NA,NA,2012-02-06 09:03:00,0.0
2012-02-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,2.9,-0.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-06 21:00:00,0.0
2012-02-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.2,-3.8,-4.9,-3.5,6,6,6,6,NA,NA,NA,NA,2012-02-07 09:03:00,0.0
2012-02-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,1.0,-6.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-07 20:56:00,0.0
2012-02-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,-0.9,-6.1,-8.3,-6.3,6,6,6,6,NA,NA,NA,NA,2012-02-08 09:00:00,0.0
2012-02-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,1.4,-0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-08 20:56:00,0.0
2012-02-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,0.3,-1.9,-1.7,-1.3,6,6,6,6,NA,NA,NA,NA,2012-02-09 09:03:00,0.0
2012-02-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,0.0,-1.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-09 20:58:00,0.0
2012-02-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,-1.2,-3.5,-6.1,-3.7,6,6,6,6,NA,NA,NA,NA,2012-02-10 08:59:00,0.0
2012-02-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,-1.0,-5.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-10 20:59:00,0.0
2012-02-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,-4.5,-8.3,-15.2,-8.5,6,6,6,6,NA,NA,NA,NA,2012-02-11 08:57:00,0.0
2012-02-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,-2.0,-7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-11 20:59:00,0.0
2012-02-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,1.8,-2.2,-10.4,-5.8,6,6,6,6,NA,NA,NA,NA,2012-02-12 09:02:00,0.0
2012-02-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,3.6,1.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-12 20:56:00,0.0
2012-02-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.2,1.5,-0.3,-0.9,6,6,6,6,NA,NA,NA,NA,2012-02-13 09:01:00,0.0
2012-02-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,2.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-13 20:54:00,0.0
2012-02-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.9,2.1,0.9,0.3,6,6,6,6,NA,NA,NA,NA,2012-02-14 09:02:00,0.0
2012-02-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.1,3.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-14 20:56:00,0.0
2012-02-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,6.4,5.0,4.3,6,6,6,6,NA,NA,NA,NA,2012-02-15 09:03:00,0.0
2012-02-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.5,7.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-15 20:54:00,0.0
2012-02-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,4.7,3.0,2.7,6,6,6,6,NA,NA,NA,NA,2012-02-16 09:00:00,0.0
2012-02-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,5.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-16 20:54:00,0.0
2012-02-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,6.1,4.1,3.5,6,6,6,6,NA,NA,NA,NA,2012-02-17 09:03:00,0.0
2012-02-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.7,7.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-17 20:55:00,0.0
2012-02-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,7.9,7.0,6.7,6,6,6,6,NA,NA,NA,NA,2012-02-18 08:59:00,0.0
2012-02-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.4,2.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-18 20:56:00,0.0
2012-02-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.5,0.3,-2.1,-2.5,6,6,6,6,NA,NA,NA,NA,2012-02-19 09:01:00,0.0
2012-02-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,0.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-19 20:54:00,0.0
2012-02-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,3.0,0.9,-5.8,-2.1,6,6,6,6,NA,NA,NA,NA,2012-02-20 09:01:00,0.0
2012-02-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.7,3.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-20 20:59:00,0.0
2012-02-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,5.4,4.2,3.8,6,6,6,6,NA,NA,NA,NA,2012-02-21 09:03:00,0.0
2012-02-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.3,7.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-21 20:56:00,0.0
2012-02-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.9,7.5,6.3,5.8,6,6,6,6,NA,NA,NA,NA,2012-02-22 08:57:00,0.0
2012-02-22 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,8.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-22 20:57:00,0.0
2012-02-23 09:00:00,DCNN,2423,12,1,NCM,384,1011,12.0,10.5,9.2,8.4,6,6,6,6,NA,NA,NA,NA,2012-02-23 08:58:00,0.0
2012-02-23 21:00:00,DCNN,2423,12,1,NCM,384,1011,17.1,11.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-23 21:00:00,0.0
2012-02-24 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.1,10.3,9.2,8.7,6,6,6,6,NA,NA,NA,NA,2012-02-24 08:56:00,0.0
2012-02-24 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.5,6.0,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-24 20:59:00,0.0
2012-02-25 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.0,2.0,-0.2,-0.1,6,6,6,6,NA,NA,NA,NA,2012-02-25 08:56:00,0.0
2012-02-25 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.1,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-25 20:54:00,0.0
2012-02-26 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.5,3.0,0.4,0.1,6,6,6,6,NA,NA,NA,NA,2012-02-26 09:01:00,0.0
2012-02-26 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.9,4.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-26 20:55:00,0.0
2012-02-27 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.9,5.6,4.5,4.3,6,6,6,6,NA,NA,NA,NA,2012-02-27 08:58:00,0.0
2012-02-27 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.8,7.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-27 20:55:00,0.0
2012-02-28 09:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,9.2,8.1,7.7,6,6,6,6,NA,NA,NA,NA,2012-02-28 08:58:00,0.0
2012-02-28 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.0,10.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-28 20:54:00,0.0
2012-02-29 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,8.1,6.8,7.0,6,6,6,6,NA,NA,NA,NA,2012-02-29 08:56:00,0.0
2012-02-29 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.6,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-02-29 20:56:00,0.0
2012-03-01 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.7,4.7,1.5,2.6,6,6,6,6,NA,NA,NA,NA,2012-03-01 08:58:00,0.0
2012-03-01 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.0,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-01 20:57:00,0.0
2012-03-02 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.2,2.4,-1.6,0.5,6,6,6,6,NA,NA,NA,NA,2012-03-02 08:58:00,0.0
2012-03-02 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,3.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-02 20:55:00,0.0
2012-03-03 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.5,4.4,1.4,3.1,6,6,6,6,NA,NA,NA,NA,2012-03-03 09:03:00,0.0
2012-03-03 21:00:00,DCNN,2423,12,1,NCM,384,1011,12.9,7.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-03 20:55:00,0.0
2012-03-04 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,3.4,2.1,2.7,6,6,6,6,NA,NA,NA,NA,2012-03-04 09:06:00,0.0
2012-03-04 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.7,0.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-04 21:00:00,0.0
2012-03-05 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.1,2.3,0.9,0.5,6,6,6,6,NA,NA,NA,NA,2012-03-05 08:59:00,0.0
2012-03-05 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.8,2.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-05 20:55:00,0.0
2012-03-06 09:00:00,DCNN,2423,12,1,NCM,384,1011,2.7,-0.7,-2.3,-2.4,6,6,6,6,NA,NA,NA,NA,2012-03-06 08:59:00,0.0
2012-03-06 21:00:00,DCNN,2423,12,1,NCM,384,1011,8.8,1.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-06 20:56:00,0.0
2012-03-07 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,4.7,3.9,4.3,6,6,6,6,NA,NA,NA,NA,2012-03-07 08:57:00,0.0
2012-03-07 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.2,3.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-07 20:55:00,0.0
2012-03-08 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.3,1.9,-0.1,-0.3,6,6,6,6,NA,NA,NA,NA,2012-03-08 08:59:00,0.0
2012-03-08 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.6,5.3,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2012-03-08 20:58:00,0.0
2012-03-09 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.3,5.7,4.2,3.8,6,6,6,6,NA,NA,NA,NA,2012-03-09 08:59:00,0.0
2012-03-09 21:00:00,DCNN,2423,12,1,NCM,384,1011,14.8,8.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-09 20:55:00,0.0
2012-03-10 09:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,8.0,6.5,6.2,6,6,6,6,NA,NA,NA,NA,2012-03-10 08:59:00,0.0
2012-03-10 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.1,9.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-10 20:56:00,0.0
2012-03-11 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.6,5.4,3.3,3.3,1006,6,6,6,NA,NA,NA,NA,2012-03-11 08:56:00,0.0
2012-03-11 21:00:00,DCNN,2423,12,1,NCM,384,1011,16.6,6.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-11 20:56:00,0.0
2012-03-12 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.4,4.9,1.5,3.2,6,6,6,6,NA,NA,NA,NA,2012-03-12 08:57:00,0.0
2012-03-12 21:00:00,DCNN,2423,12,1,NCM,384,1011,6.6,5.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-12 20:56:00,0.0
2012-03-13 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.9,5.4,5.7,6.1,6,6,6,6,NA,NA,NA,NA,2012-03-13 08:56:00,0.0
2012-03-13 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.2,5.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-13 20:57:00,0.0
2012-03-14 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.3,5.9,5.7,6.1,6,6,6,6,NA,NA,NA,NA,2012-03-14 08:57:00,0.0
2012-03-14 21:00:00,DCNN,2423,12,1,NCM,384,1011,7.4,4.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-14 20:58:00,0.0
2012-03-15 09:00:00,DCNN,2423,12,1,NCM,384,1011,4.8,0.2,-1.5,0.2,1006,6,6,6,NA,NA,NA,NA,2012-03-15 08:59:00,0.0
2012-03-15 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.0,2.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-15 20:55:00,0.0
2012-03-16 09:00:00,DCNN,2423,12,1,NCM,384,1011,7.6,6.5,6.3,6.3,6,6,6,6,NA,NA,NA,NA,2012-03-16 08:55:00,0.0
2012-03-16 21:00:00,DCNN,2423,12,1,NCM,384,1011,9.5,7.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-16 20:56:00,0.0
2012-03-17 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.4,6.1,4.7,4.7,6,6,6,6,NA,NA,NA,NA,2012-03-17 08:56:00,0.0
2012-03-17 21:00:00,DCNN,2423,12,1,NCM,384,1011,11.7,7.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-17 20:55:00,0.0
2012-03-18 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.0,3.7,3.4,4.3,6,6,6,6,NA,NA,NA,NA,2012-03-18 08:58:00,0.0
2012-03-18 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.0,3.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-18 20:54:00,0.0
2012-03-19 09:00:00,DCNN,2423,12,1,NCM,384,1011,5.6,1.2,-1.0,-0.9,6,6,6,6,NA,NA,NA,NA,2012-03-19 08:58:00,0.0
2012-03-19 21:00:00,DCNN,2423,12,1,NCM,384,1011,10.8,4.5,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2012-03-19 20:57:00,0.0
2012-03-20 09:00:00,DCNN,2423,12,1,NCM,384,1011,8.6,4.7,3.3,3.6,6,6,6,6,NA,NA,NA,NA,2012-03-20 08:58:00,0.0
2012-03-20 21:00:00,DCNN,2423,12,1,NCM,384,1011,15.6,8.6,NA,NA,6,1006,NA,NA,NA,NA,NA,NA,2012-03-20 20:57:00,0.0
2012-03-21 09:00:00,DCNN,2423,12,1,NCM,384,1011,9.9,5.2,2.3,2.7,6,6,6,6,NA,NA,NA,NA,2012-03-21 08:57:00,0.0
2012-03-21 21:00:00,DCNN,2423,12,1,NCM,384,1011,13.2,4.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,2012-03-21 20:54:00,0.0
2012-03-22 09:00:00,DCNN,2423,12,1,NCM,384,1011,6.5,1.9,-2.7,-0.1,6,6,6,6,NA,NA,NA,NA,2012-03-22 09:00:00,0.0
